Identifiant parcelle,Identifiant unité de gestion,Identifiant peuplement élémentaire,identifiant foret,"Code
 plle",Code UEP,surface retenue ,Date de description ,HET (% du couvert boisé),CHS (% du couvert boisé),CHP (% du couvert boisé),FRE (% du couvert boisé),CHT (% du couvert boisé),MER (% du couvert boisé),ERS (% du couvert boisé),ALT (% du couvert boisé),PEU (% du couvert boisé),CHR (% du couvert boisé),CHA (% du couvert boisé),BOU (% du couvert boisé),AUL (% du couvert boisé),TRE (% du couvert boisé),SAU (% du couvert boisé),TIL (% du couvert boisé),ERC (% du couvert boisé),A.F (% du couvert boisé),A.F : préciser essence,DOU (% du couvert boisé),P.S (% du couvert boisé),P.L (% du couvert boisé),EPC (% du couvert boisé),EPS (% du couvert boisé),S.P (% du couvert boisé),MEL (% du couvert boisé),A.R (% du couvert boisé),A.R : préciser essence,Total du couvert décrit en essences,Essence dominante 1,Essence dominante 2,Essence dominante 3,Essence déterminant la sylviculture,"Taux de vides non cartographiés
(%)",Structure et occupation du sol,"Type d'espace non boisé
 ou  hors sylviculture",Classe de catégorie de diamètre dominant,Type de peuplement,surf terrière moy,Classe de surface terrière,Année d'installation ,Âge réel en 2010,Classe d'âge en 2010,Présence des semis,Code dépérissement,Essence dépérissante,Durée de survie sanitaire du peuplmt,Risque mitaille,Dernier passage en coupe (EA),Type du dernier passage en coupe ,Proposition de Classement,Site écologique,Proposition d'ilôts de sénescence,Site d'acc public,Proposition même UG,Proposition de rotation ,Proposition de prochain passage,Observation UT,Classement,Groupe Aménagement,mode régé,ess obj,ess obj SIG,DRA,rotation retenue,1er passage,type de coupe,code UG
RETZ_01529,RETZ_01529_a,RETZ_01529_01,RETZ,1529,1,"2,25",09/02/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,R,RAS,,RRAS,"0,0",0,,,0-24,het/chs,1,,,,2011,RD,AME,,,,,,,Plantation à faire chs 2011/2012,AME,AMEJ,,CHS,CHS,,,/,,a
RETZ_01529,RETZ_01529_a,RETZ_01529_02,RETZ,1529,2,"5,75",09/02/2011,5,91,,,,1,,,,,1,1,,,1,,,,,,,,,,,,,,100,CHS,,,CHS,,F,,S,FCHSS,"0,0",0,2005,5,0-24,,1,,,,,,AME,,,,,,,Zone DTR,AME,AMEJ,,CHS,CHS,,,/,,a
RETZ_01529,RETZ_01529_b,RETZ_01529_03,RETZ,1529,3,"7,49",09/02/2011,40,56,,1,,,,,,,3,,,,,,,,,,,,,,,,,,100,CHS,HET,,CHS,,F,,G+,FCHSG+,"24,0",4+,1830,180,160 et +,het/chs,1,,,,2012,RS,REGQ,,,,,,,2012 définitive de hêtres,REG,REGQ,N,CHS,CHS,,,2015,RS,b
RETZ_01530,RETZ_01530_u,RETZ_01530_01,RETZ,1530,1,"6,50",02/03/2011,3,71,,,,2,,,,,20,1,,1,1,1,,,,,,,,,,,,,100,CHS,CHA,,CHS,15,F,,E,FCHSE,"0,0",0,1989,21,0-24,,1,,,,,,AME,,,,,,,,AME,AME1,,CHS,CHS,,6,2018,A1,u
RETZ_01530,RETZ_01530_u,RETZ_01530_02,RETZ,1530,2,"0,31",02/03/2011,97,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,100,HET,,,HET,,F,,M,FHETM,"31,0",6-,1960,50,50-69,,1,,,,2012,A3,AME,,,,"1525-2, 1526-2, 1527-1, 1531-2",6,2018,,AME,AME1,,HET/CHS,HET,6,6,2018,A3,u
RETZ_01530,RETZ_01530_u,RETZ_01530_03,RETZ,1530,3,"1,15",02/03/2011,3,15,,,,3,,,,,77,,,1,1,,,,,,,,,,,,,,100,CHA,,,CHS,,F,,E,FCHAE,"0,0",0,1989,21,0-24,,1,,,,,,AME,,,,,,,,AME,AME1,,CHS,CHS,5,6,2018,A1,u
RETZ_01531,RETZ_01531_u,RETZ_01531_01,RETZ,1531,1,"6,97",02/03/2011,10,70,,,,2,,,,,15,1,,1,1,,,,,,,,,,,,,,100,CHS,,,CHS,,F,,E,FCHSE,"0,0",0,1989,21,0-24,,1,,,,,,AME,,,,,,,,AME,AME1,,CHS,CHS,,6,2018,A1,u
RETZ_01531,RETZ_01531_u,RETZ_01531_02,RETZ,1531,2,"0,28",02/03/2011,97,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,100,HET,,,HET,,F,,M,FHETM,"31,0",6-,1960,50,50-69,,1,,,,2012,A3,AME,,,,"1525-2, 1526-2, 1527-1, 1530-2",6,2018,,AME,AME1,,HET/CHS,HET,6,6,2018,A3,u
RETZ_01531,RETZ_01531_u,RETZ_01531_03,RETZ,1531,3,"0,92",02/03/2011,2,14,,,,2,,,,,80,,,1,1,,,,,,,,,,,,,,100,CHA,,,CHS,,F,,E,FCHAE,"0,0",0,1989,21,0-24,,1,,,,,,AME,,,,,,,,AME,AME1,,CHS,CHS,5,6,2018,A1,u
RETZ_01532,RETZ_01532_u,RETZ_01532_01,RETZ,1532,1,"8,44",18/08/2010,7,40,50,,,,,,,,3,,,,,,,,,,,,,,,,,,100,CHE,,,CHE,,F,,G+,FCHEG+,"31,0",6-,1830,180,160 et +,,2,che,40,1,2009,A4,REG1,,,,1533-2,6,2015,,REG,REGS,N,CHS,CHS,,,2015,RE,u
RETZ_01533,RETZ_01533_u,RETZ_01533_01,RETZ,1533,1,"7,63",18/08/2010,7,40,50,,,,,,,,3,,,,,,,,,,,,,,,,,,100,CHE,,,CHE,,F,,G+,FCHEG+,"31,0",6-,1830,180,160 et +,,2,che,40,1,2009,A4,REG1,,,,1533-1,6,2015,,REG,REGS,N,CHS,CHS,,,2015,RE,u
RETZ_01534,RETZ_01534_u,RETZ_01534_01,RETZ,1534,1,"14,26",18/08/2010,2,80,10,,,,2,,,,2,2,,1,1,,,,,,,,,,,,,,100,CHS,,,CHS,,F,,1,FCHS1,"19,0",3+,1984,26,25-34,,1,,,,,,AME,,,,,6,2017,,AME,AME1,,CHS,CHS,5,6,2014,A1,u
RETZ_01534,RETZ_01534_u,RETZ_01534_02,RETZ,1534,2,"0,64",18/08/2010,95,1,,,,1,,,,,1,2,,,,,,,,,,,,,,,,,100,HET,,,HET,,F,,P,FHETP,"31,0",6-,1980,30,25-34,,1,,,,,,AME,,,,,6,2014,,AME,AME1,,HET,HET,5,6,2014,A1,u
RETZ_01535,RETZ_01535_u,RETZ_01535_01,RETZ,1535,1,"9,88",24/11/2010,3,90,5,,,1,,,,,1,,,,,,,,,,,,,,,,,,100,CHS,,,CHS,,F,,G+,FCHSG+,"17,5",3,1830,180,160 et +,,1,,,,2012,RS,REGQ,,,,,,,2012 définitive de hêtres,REG,REGQ,N,CHS,CHS,5,,2015,RS,u
RETZ_01536,RETZ_01536_u,RETZ_01536_01,RETZ,1536,1,"8,63",24/11/2010,8,85,5,,,1,,,,,1,,,,,,,,,,,,,,,,,,100,CHS,,,CHS,,F,,G+,FCHSG+,"19,0",3+,1830,180,160 et +,che,1,,,,2012,RS,REG1,,,,,,,2012 définitive de hêtres,REG,REGQ,N,CHS,CHS,5,,2015,RS,u
RETZ_01537,RETZ_01537_u,RETZ_01537_01,RETZ,1537,1,"15,00",24/11/2010,15,77,5,1,,1,,,,,1,,,,,,,,,,,,,,,,,,100,CHS,,,CHS,,F,,G+,FCHSG+,"21,0",4-,1830,180,160 et +,che,1,,,,2012,RS,REGQ,,,,,,,2012 définitive de hêtres,REG,REGQ,N,CHS,CHS,5,,2015,RS,u
RETZ_01538,RETZ_01538_u,RETZ_01538_01,RETZ,1538,1,"1,24",04/2011,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,HET,,,HET,,F,,1,FHET1,"24,0",4+,1981,29,25-34,,1,,,,2012,A1,AME,,,,,8,2017,,AME,AME1,,HET,HET,5,6,2016,A2,u
RETZ_01538,RETZ_01538_u,RETZ_01538_02,RETZ,1538,2,"0,67",04/2011,48,,20,10,,5,1,,,,15,1,,,,,,,,,,,,,,,,,100,HET,CHP,,HET,,F,,1,FHET1,"21,0",4-,1996,14,0-24,,1,,,,-,,AME,,,,,8,2017,,AME,AME1,,HET,HET,,6,2016,A1,u
RETZ_01538,RETZ_01538_u,RETZ_01538_03,RETZ,1538,3,"0,66",04/2011,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,100,CHP,,,CHP,,F,,1,FCHP1,"26,0",5-,1990,20,0-24,,1,,,,-,,AME,,,,,8,2017,,AME,AME1,,CHP,CHP,,6,2016,A1,u
RETZ_01538,RETZ_01538_u,RETZ_01538_04,RETZ,1538,4,"2,57",04/2011,,10,35,10,,10,10,,,,15,10,,,,,,,,,,,,,,,,,100,CHP,,,CHP,,F,,E,FCHPE,"16,0",3-,1990,20,0-24,,1,,,,-,,AME,,,,,6,2016,,AME,AME1,,CHP,CHP,,6,2016,A1,u
RETZ_01538,RETZ_01538_u,RETZ_01538_05,RETZ,1538,5,"7,99",04/2011,57,10,15,1,,1,,,,,15,1,,,,,,,,,,,,,,,,,100,HET,,,HET,,F,,1,FHET1,"26,0",5-,1978,32,25-34,,1,,,,-,,AME,,,,,6,2018,A1 sur 2 ha en 2012,AME,AME1,,CHP,CHP,,6,2016,A1,u
RETZ_01539,RETZ_01539_u,RETZ_01539_01,RETZ,1539,1,"0,86",04/2011,,,95,5,,,,,,,,,,,,,,,,,,,,,,,,,100,CHP,,,CHP,,F,,P,FCHPP,"29,0",5+,1983,27,25-34,,1,,,,2012,A1,AME,,,,,6,2018,,AME,AME1,,CHP,CHP,,6,2016,A2,u
RETZ_01539,RETZ_01539_u,RETZ_01539_02,RETZ,1539,2,"3,81",04/2011,5,10,59,15,,1,,,,,10,,,,,,,,,,,,,,,,,,100,CHP,,,CHP,,F,,1,FCHP1,"26,0",5-,1983,27,25-34,,1,,,,2012,A1,AME,,,,,6,2018,,AME,AME1,,CHS,CHS,5,6,2016,A2,u
RETZ_01539,RETZ_01539_u,RETZ_01539_03,RETZ,1539,3,"1,58",04/2011,25,,20,30,,5,10,,,,10,,,,,,,,,,,,,,,,,,100,FRE,HET,CHP,FRE,,F,,1,FFRE1,"29,0",5+,1989,21,0-24,,1,,,,-,,AME,,,,,8,2016,,AME,AME1,,HET,HET,5,6,2016,A1,u
RETZ_01539,RETZ_01539_u,RETZ_01539_04,RETZ,1539,4,"4,06",04/2011,10,36,30,3,,3,1,,,,15,1,,1,,,,,,,,,,,,,,,100,CHE,,,CHE,,F,,E,FCHEE,"26,0",5-,1990,20,0-24,,1,,,,-,,AME,,,,,8,2018,,AME,AME1,,CHS,CHS,5,6,2016,A1,u
RETZ_01539,RETZ_01539_u,RETZ_01539_05,RETZ,1539,5,"0,61",04/2011,20,,10,20,,,30,,,,20,,,,,,,,,,,,,,,,,,100,ERS,FRE,HET,ERS,,F,,1,FERS1,"16,0",3-,,,0-24,,1,,,,-,,AME,,,,,8,2016,,AME,AME1,,CHS,CHS,5,6,2016,A1,u
RETZ_01540,RETZ_01540_u,RETZ_01540_01,RETZ,1540,1,"1,56",04/2011,30,,15,30,,5,10,,,,10,,,,,,,,,,,,,,,,,,100,FRE,HET,,FRE,,F,,1,FFRE1,"29,0",5+,,,0-24,,1,,,,-,,AME,,,,,6,2017,,AME,AME1,,HET,HET,,6,2013,A1,u
RETZ_01540,RETZ_01540_u,RETZ_01540_02,RETZ,1540,2,"2,17",04/2011,63,5,,10,,1,,,,,20,1,,,,,,,,,,,,,,,,,100,HET,CHA,,HET,,F,,1,FHET1,"31,0",6-,1978,32,25-34,,1,,,,-,,AME,,,,,6,2017,,AME,AME1,,HET,HET,1,6,2013,A1,u
RETZ_01540,RETZ_01540_u,RETZ_01540_03,RETZ,1540,3,"5,89",04/2011,15,58,,5,,1,1,,,,15,5,,,,,,,,,,,,,,,,,100,CHS,,,CHS,,F,,E,FCHSE,"19,0",3+,,,0-24,,1,,,,-,,AME,,,,,6,2019,,AME,AME1,,CHS,CHS,5,6,2013,A1,u
RETZ_01541,RETZ_01541_a,RETZ_01541_01,RETZ,1541,1,"3,99",03/2011,25,,,75,,,,,,,,,,,,,,,,,,,,,,,,,100,FRE,HET,,FRE,,F,,1,FFRE1,"26,0",5-,1996,14,0-24,,1,,,,-,,AME,,,,,6,2017,,AME,AME1,,HET,HET,,6,2019,A1,a
RETZ_01541,RETZ_01541_b,RETZ_01541_02,RETZ,1541,2,"15,58",03/2011,15,69,5,5,,1,,,,,5,,,,,,,,,,,,,,,,,,100,CHS,HET,,CHS,,F,,G,FCHSG,"31,0",6-,,,130-159,,2,CHS,40,,2012,RS,REGQ,,,,,8,2015,2015 : RD le long du périmètre,REG,REGQ,N,CHS,CHS,,,2016,RS,b
RETZ_01542,RETZ_01542_a,RETZ_01542_01,RETZ,1542,1,"1,26",03/2011,73,17,3,1,,1,,,,,5,,,,,,,,,,,,,,,,,,100,HET,,,HET,,F,,E,FHETE,"12,5",2,1997,13,0-24,,1,,,,,,AME,,,,,,,,AME,AME1,,HET,HET,5,5/6,2022,A1,a
RETZ_01542,RETZ_01542_b,RETZ_01542_02,RETZ,1542,2,"8,23",03/2011,25,65,5,,,,,,,,5,,,,,,,,,,,,,,,,,,100,CHS,HET,,CHS,,F,,G,FCHSG,"29,0",5+,,,130-159,,2,CHS,40,,2012,RS,REGQ,,,,,8,2015,,REG,REGQ,N,CHS,CHS,5,,2016,RS,b
RETZ_01542,RETZ_01542_a,RETZ_01542_03,RETZ,1542,3,"1,69",03/2011,64,15,5,,,1,,,,,10,5,,,,,,,,,,,,,,,,,100,HET,,,HET,,F,,E,FHETE,"12,5",2,1997,13,0-24,,1,,,,-,,AME,,,,,,,,AME,AME1,,HET/CHS,HET,6,5/6,2022,A1,a
RETZ_01543,RETZ_01543_a,RETZ_01543_01,RETZ,1543,1,"7,69",04/2011,15,77,5,1,,1,1,,,,,,,,,,,,,,,,,,,,,,100,CHS,HET,,CHS,,F,,G,FCHSG,"26,0",5-,,,160 et +,CHS,2,CHS,40,1,2009,RE,REGQ,,,,,4,2015,,REG,REGQ,N,CHS,CHS,5,,2014,RS,a
RETZ_01543,RETZ_01543_b,RETZ_01543_02,RETZ,1543,2,"12,90",04/2011,20,51,5,5,,1,1,,,,15,1,,1,,,,,,,,,,,,,,,100,CHS,,,CHS,,F,,1,FCHS1,"26,0",5-,1994,16,0-24,,1,,,,-,,AME,,,,,,,,AME,AME1,,CHS,CHS,,6,2019,A1,b
RETZ_01544,RETZ_01544_u,RETZ_01544_01,RETZ,1544,1,"17,20",04/2011,10,85,5,,,,,,,,,,,,,,,,,,,,,,,,,,100,CHS,HET,,CHS,,F,,G,FCHSG,"24,0",4+,,,160 et +,CHS,2,CHS,40,1,2010,RE,REGQ,,,,,4,2015,,REG,REGQ,N,CHS,CHS,5,,2014,RS,u
RETZ_01545,RETZ_01545_a,RETZ_01545_01,RETZ,1545,1,"21,93",04/2011,15,80,5,,,,,,,,,,,,,,,,,,,,,,,,,,100,CHS,HET,,CHS,,F,,G,FCHSG,"21,0",4-,,,160 et +,CHS,2,CHS,40,1,2010,RE,REGQ,,,,,4,2015,,REG,REGQ,N,CHS,CHS,5,,2014,RS,a
RETZ_01545,RETZ_01545_b,RETZ_01545_02,RETZ,1545,2,"0,50",04/2011,15,80,5,,,,,,,,,,,,,,,,,,,,,,,,,,100,CHS,HET,,CHS,,F,,G,FCHSG,"21,0",4-,,,160 et +,CHS,2,CHS,40,1,2010,RE,REGQ,,,,,4,2015,Chêne brûlé,AME,ILP,,CHS,CHS,,10,2020,AS,b
RETZ_01546,RETZ_01546_u,RETZ_01546_01,RETZ,1546,1,"8,73",02/2011,64,7,3,5,,1,,,,,15,2,,1,2,,,,,,,,,,,,,,100,HET,,,HET,,I,,I,IHETI,"19,0",3+,,,25-34,HET,1,,,1,,,IRR,,,,,8,2016,surtout perches de 25-34 ans,IRR,IRR1,,HET,HET,,8,2018,JA,u
RETZ_01546,RETZ_01546_u,RETZ_01546_02,RETZ,1546,2,"1,90",02/2011,41,10,,15,3,2,2,,,,15,5,,2,,,,5,Robinier,,,,,,,,,,100,HET,,,HET,,T,,1,THET1,"12,5",2,,,25-34,,1,,,1,,,IRR,,,,,8,2016,,IRR,IRR1,,HET,HET,,8,2018,JA,u
RETZ_01547,RETZ_01547_a,RETZ_01547_01,RETZ,1547,1,"14,47",02/2011,20,70,5,5,,,,,,,,,,,,,,,,,,,,,,,,,100,CHS,HET,,CHS,,F,,G,FCHSG,"21,0",4-,,,70-99,CHS,2,CHS,40,1,2011,RE,REGQ,,,,,4,2015,,REG,REGQ,N,CHS,CHS,,,2014,RS,a
RETZ_01547,RETZ_01547_b,RETZ_01547_02,RETZ,1547,2,"2,86",02/2011,78,12,3,2,,,,,,,5,,,,,,,,,,,,,,,,,,100,HET,,,HET,,F,,M,FHETM,"24,0",4+,,,70-99,HET,1,,,1,2010,A3,AME,,,,,6,2017,,AME,AME2,,HET,HET,,8,2018,A3,b
RETZ_01601,RETZ_01601_a,RETZ_01601_01,RETZ,1601,1,"7,27",18/01/11,,,50,,,,,,,,40,,,,,10,,,,,,,,,,,,,100,CHP,CHA,,CHP,,F,,G,FCHPG,"7,5",1,,,100-129,,1,,,,2006,A5,REG1,,,,,,2014,PPLT TRES OUVERT PAR TEMPETE 99,REG,REGS,N,CHP,CHP,5,,2013,RD,a
RETZ_01601,RETZ_01601_b,RETZ_01601_02,RETZ,1601,2,"11,61",18/01/11,,,40,,,,,,,,20,,,,,40,,,,,,,,,,,,,100,TIL,CHP,,TIL,,F,,G+,FTILG+,"22,5",4,,,100-129,,2,CHE,20,,2006,A5,REG1,,,,,,2013,,REG,REGS,N,CHP/TIL,CHP,5,,2013,RCV,b
RETZ_01602,RETZ_01602_a,RETZ_01602_01,RETZ,1602,1,"2,05",13/10/10,,,80,,,,,,,,,,,,,20,,,,,,,,,,,,,100,CHP,TIL,,CHP,,F,,S,FCHPS,"0,0",0,2009,1,0-24,CHP,1,,,,2012,RD,AME,,,,,,2012,,AME,AMEJ,,CHP,CHP,5,,/,,a
RETZ_01602,RETZ_01602_b,RETZ_01602_02,RETZ,1602,2,"2,39",13/10/10,50,10,,5,,5,5,,,,10,10,,,,5,,,,,,,,,,,,,100,HET,,,HET,,F,,E,FHETE,"22,5",4,1987,23,0-24,,1,,,,,,AME,,,,,6,2017,,AME,AME1,,CHP,CHP,,5/6,2016,A1,b
RETZ_01602,RETZ_01602_b,RETZ_01602_03,RETZ,1602,3,"3,78",13/10/10,10,,60,,,10,,,,,10,10,,,,,,,,,,,,,,,,,100,CHP,,,CHP,,F,,E,FCHPE,"0,0",0,1991,19,0-24,,1,,,,,,AME,,,,,8,2025,,AME,AME1,,CHP,CHP,5,6,2021,A1,b
RETZ_01603,RETZ_01603_a,RETZ_01603_01,RETZ,1603,1,"9,32",02/03/11,,60,10,,,,,,,,10,1,,,,19,,,,,,,,,,,,,100,CHS,TIL,,CHS,,F,,T,FCHST,"22,5",4,,,100-129,,1,,,,2003,A5,REG1,,,,,,2013,,REG,REGS,N,CHS,CHS,5,,2020,RCV,a
RETZ_01603,RETZ_01603_b,RETZ_01603_02,RETZ,1603,2,"10,10",02/03/11,,70,10,,,,,,,,,,,,,20,,,,,,,,,,,,,100,CHS,TIL,,CHS,,F,,G+,FCHSG+,"17,5",3,,,160 et +,TIL,3,CHE,15,,2006,RCV,REG1,,,,,,2014,"SEMIS CHE TIL CHA ET REJETS TIL. TERRAIN TRES PEU FERTILE. IL EST PROPOSER EN PLUS DES SEMIS DE ""BALIVER"" DANS LES REJETS TIL",REG,REGQ,N,CHS(TIL),CHS,5,,2013,RD,b
RETZ_01604,RETZ_01604_u,RETZ_01604_01,RETZ,1604,1,"4,14",03/02/11,,,50,,,,,,,,10,,,,,40,,,,,,,,,,,,,100,CHP,TIL,,CHP,,F,,G+,FCHPG+,"17,5",3,,,100-129,,1,,,,,,REG1,,,,,,2013,BANDE ETROITE LE LONG DE LA VOIE FERREE. RC EA 2013,REG,REGS,N,CHP/TIL,CHP,5,,2014,RCV,u
RETZ_01605,RETZ_01605_a,RETZ_01605_01,RETZ,1605,1,"2,65",02/03/11,1,,60,,,,,,,,19,,,,,20,,,,,,,,,,,,,100,CHP,TIL,,CHP,,F,,G,FCHPG,"12,5",2,,,160 et +,,1,,,,,,REG1,,,,,,2013,BANDE ETROITE LE LONG DE LA VOIE FERREE. RC EA 2013,REG,REGS,N,CHP,CHP,5,,2014,RCV,a
RETZ_01605,RETZ_01605_b,RETZ_01605_02,RETZ,1605,2,"13,08",02/03/11,,,,,,,,,,,,,,,,,,,,99,,,,,,,1,S.V,100,DOU,,,DOU,,F,,M,FDOUM,"32,5",6,1970,40,35-49,,1,,,,2006,A3,AME,,,,,6,2013,,REG,REGE,N,DOU,DOU,,,2013,A3,b
RETZ_01605,RETZ_01605_c,RETZ_01605_03,RETZ,1605,3,"1,32",02/03/11,,,,,,,,,,,,,,,,,,,,10,,,,,,,90,S.V,100,S.V,,,S.V,,F,,S,FS.VS,"0,0",0,2008,2,0-24,S.V,1,,,,2010,AS,AME,,,,,,,"COUPE RASE SUITE A DEPERISSEMENT GENERALISE PPLT GRANDIS, ON POURRA TENTER DE VALORISER LES 10% DE SEMIS DE DOU",AME,AMEJ,,P.L,P.L,,,/,,c
RETZ_01605,RETZ_01605_d,RETZ_01605_04,RETZ,1605,4,"2,43",02/03/11,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,100,P.L,,,P.L,,F,,M,FP.LM,"24,0",4+,,,35-49,,1,,,,2006,A3,AME,,,,,8,2014,,AME,AME1,,P.L,P.L,,6,2013,A3,d
RETZ_01606,RETZ_01606_a,RETZ_01606_01,RETZ,1606,1,"2,62",02/03/11,,,60,,,,,,,,20,,,,,20,,,,,,,,,,,,,100,CHP,TIL,,CHP,,F,,G,FCHPG,"12,5",2,,,160 et +,,1,,,,,,REG1,,,,,,2013,BANDE ETROITE LE LONG DE LA VOIE FERREE. ,REG,REGS,N,CHP,CHP,5,,2014,RCV,a
RETZ_01606,RETZ_01606_b,RETZ_01606_02,RETZ,1606,2,"4,29",02/03/11,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,100,DOU,,,DOU,,F,,M,FDOUM,"32,5",6,1970,40,35-49,,1,,,,2006,A3,AME,,,,,6,2013,,REG,REGE,N,DOU,DOU,,6,2013,A3,b
RETZ_01606,RETZ_01606_c,RETZ_01606_03,RETZ,1606,3,"0,87",02/03/11,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,100,CHT,,,CHT,,F,,1,FCHT1,"22,5",4,1988,22,0-24,,1,,,,,,AME,,,,,8,2019,A GROUPER avec 1602b,AME,AME1,,CHT,CHT,5,5/6,2016,A1,c
RETZ_01606,RETZ_01606_d,RETZ_01606_04,RETZ,1606,4,"8,00",02/03/11,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,100,P.L,,,P.L,,F,,M,FP.LM,"24,0",4+,,,35-49,,1,,,,2006,A3,AME,,,,,6,2013,,AME,AME1,,P.L,P.L,,6,2013,A3,d
RETZ_01606,RETZ_01606_e,RETZ_01606_05,RETZ,1606,5,"0,86",02/03/11,,,,,,,,,,,,,,,,,,,,10,,,,,,,90,S.V,100,S.V,,,S.V,,F,,S,FS.VS,"0,0",0,2008,2,0-24,S.V,1,,,,2010,AS,AME,,,,,,,"COUPE RASE SUITE A DEPERISSEMENT GENERALISE PPLT GRANDIS, ON POURRA TENTER DE VALORISER LES 10% DE SEMIS DE DOU",AME,AMEJ,,P.L,P.L,5,,/,,e
RETZ_01607,RETZ_01607_a,RETZ_01607_01,RETZ,1607,1,"19,38",24/02/11,,30,29,,,,,,,,20,1,,,,20,,,,,,,,,,,,,100,CHE,TIL,,CHE,,F,,T,FCHET,"27,5",5,,,100-129,,2,CHE,30,,2004,A5,REG2,,,,,,2022,RC EA 2022; EST route de Montigny age 160 et +,REG,REGE,N,CHS?,CHS,5,,2016,A4,a
RETZ_01607,RETZ_01607_b,RETZ_01607_02,RETZ,1607,2,"0,97",24/02/11,,30,29,,,,,,,,20,1,,,,20,,,,,,,,,,,,,100,CHE,TIL,,CHE,,F,,T,FCHET,"27,5",5,,,100-129,,2,CHE,30,,2004,A5,REG2,,,,,,2022,RC EA 2022; EST route de Montigny age 160 et +,AME,ILP,,CHS?,CHS,,10,2016,AS,b
RETZ_01608,RETZ_01608_c,RETZ_01608_01,RETZ,1608,1,"7,87",4/04/11,5,20,20,,,,,,,,25,1,,,,29,,,,,,,,,,,,,100,CHE,TIL,,TIL,,F,,G+,FCHEG+,"32,5",6,,,130-159,,2,CHE,30,,2004,A5,REG2,,,,,,2022,RC EA 2022,REG,REGE,N,CHS,CHS,5,,2014,A4,c
RETZ_01608,RETZ_01608_a,RETZ_01608_02,RETZ,1608,2,"6,29",4/04/11,5,20,20,,,,,,,,25,1,,,,29,,,,,,,,,,,,,100,CHE,TIL,,TIL,,F,,G+,FCHEG+,"32,5",6,,,130-159,,2,CHE,30,,2004,A5,REG2,,,,,,2022,,ILV,ILV,,CHS,CHS,,10,2014,A4,a
RETZ_01608,RETZ_01608_b,RETZ_01608_03,RETZ,1608,3,"1,51",4/04/11,5,20,20,,,,,,,,25,1,,,,29,,,,,,,,,,,,,100,CHE,TIL,,TIL,,F,,G+,FCHEG+,"32,5",6,,,130-159,,2,CHE,,,2004,A5,REG2,,,,,,2022,,ILS,ILS,,CHS,CHS,,,/,,b
RETZ_01609,RETZ_01609_a,RETZ_01609_01,RETZ,1609,1,"6,12",3/03/11,,,,,,,,,,,,,,,,,,,,90,,,,,,10,,,100,DOU,,,DOU,,F,,M,FDOUM,"39,0",7+,1970,40,35-49,,1,,,,2006,A3,AME,,,,,6,2013,,REG,REGE,N,DOU,DOU,5,,2013,A3,a
RETZ_01609,RETZ_01609_b,RETZ_01609_02,RETZ,1609,2,"13,06",3/03/11,,,,,,,,,,,,,,,,,,,,,90,10,,,,,,,100,P.S,,,P.S,,F,,P,FP.SP,"22,5",4,,,35-49,,1,,,,/,,AME,,,,,8,2020,,AME,AME2,,P.S,P.S,,6/8,2013,A1,b
RETZ_01609,RETZ_01609_c,RETZ_01609_03,RETZ,1609,3,"1,75",3/03/11,,,,,,,,,,1,,,,,,,,,,,98,1,,,,,,,100,P.S,,,P.S,,F,,1,FP.S1,"32,5",6,1991,19,0-24,,1,,,,/,,AME,,,,,8,2016,à grouper avec 1627,AME,AME2,,P.S,P.S,8,6/8,2017,A1,c
RETZ_01610,RETZ_01610_a,RETZ_01610_01,RETZ,1610,1,"7,65",13/01/11,60,15,,,,1,10,1,,,1,5,,,,1,5,1,ORM,,,,,,,,,,100,HET,,,HET,,F,,E,FHETE,"0,0",0,1990,20,0-24,,1,,,,,,AME,,,,,8,2021,,AME,AME1,,HET,HET,,6,2019,A1,a
RETZ_01610,RETZ_01610_a,RETZ_01610_02,RETZ,1610,2,"2,41",13/01/11,98,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,100,HET,,,HET,,F,,P,FHETP,"12,5",2,1978,32,25-34,,1,,,,2009,A1,AME,,,,,6,2015,à grouper avec 1611c,AME,AME1,,HET,HET,5,6,2013,A2,a
RETZ_01610,RETZ_01610_b,RETZ_01610_03,RETZ,1610,3,"1,01",13/01/11,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,100,P.L,,,P.L,,F,,P,FP.LP,"32,5",6,1978,32,25-34,,1,,,,2011,A1,AME,,,,,6,2018,GROUPER AVEC P.L P 1617,AME,AME1,,P.L,P.L,5,6,2017,A1,b
RETZ_01610,RETZ_01610_b,RETZ_01610_04,RETZ,1610,4,"3,28",13/01/11,1,1,,,,,,,,,,25,,,,10,13,,,,,50,,,,,,,100,P.L,TIL,,P.L,,F,,E,FP.LE,"0,0",0,1978,32,25-34,,1,,,,,,AME,,,,,8,2018,GROUPER AVEC P.L P 1617,AME,AME1,,P.L,P.L,0,6,2017,A1,b
